customer_id,name,age,income,loan_amount,emi_amount,join_date,is_delinquent
7161,William Suarez,36,68255.89,186038.89,3100.65,2024-07-06,0
7162,Miranda Atkinson,51,71680.17,201077.22,3351.29,2024-10-28,0
7163,Claudia Sanchez,43,78421.73,279413.89,4656.9,2024-02-26,0
7164,Jordan Baxter,39,61285.1,117801.89,1963.36,2024-09-19,0
7165,Thomas Hughes,25,42654.95,120529.88,2008.83,2024-07-29,0
7166,Tommy Wood,27,68714.55,233179.95,3886.33,2024-08-22,0
7167,Debra Goodman,52,62007.9,183938.13,3065.64,2024-02-19,0
7168,Leon Collier,50,50432.76,203879.15,3397.99,2025-01-06,0
7169,Mr. Melvin English,53,45871.49,158053.42,2634.22,2024-11-15,0
7170,Ariel Wagner,39,35751.93,95197.28,1586.62,2024-08-14,0
7171,Mr. Christian Byrd,52,43158.85,117302.77,1955.05,2024-06-05,0
7172,Ricky Munoz,41,67557.9,205551.53,3425.86,2024-04-23,0
7173,Michael Jordan,26,47498.04,127346.31,2122.44,2024-06-05,0
7174,Cassandra Malone,48,70497.65,221978.04,3699.63,2024-12-10,0
7175,Richard Rogers,53,62274.52,157474.34,2624.57,2024-09-27,0
7176,Jeremiah Hamilton,23,55163.15,163199.1,2719.99,2024-07-15,0
7177,Lauren Johnson,50,60471.26,186405.67,3106.76,2024-02-26,0
7178,Eric Salazar,38,56044.79,130544.7,2175.74,2024-10-27,0
7179,Christine Conley,53,56766.87,138074.08,2301.23,2024-05-15,0
7180,Mrs. Julie Vasquez,53,79729.35,252585.59,4209.76,2024-06-28,0
7181,Rebecca Thompson,46,49280.81,114865.15,1914.42,2024-04-13,0
7182,Sandra Baker,23,57552.87,139291.26,2321.52,2024-10-13,0
7183,Amy Sullivan,52,48756.81,105922.56,1765.38,2024-11-14,0
7184,Sean Reed,35,65758.42,161470.21,2691.17,2024-07-07,0
7185,Julie Mcknight,34,76303.73,193385.78,3223.1,2024-11-02,0
7186,Bryce Cook,26,90947.75,260175.68,4336.26,2024-05-26,0
7187,Scott Miranda,59,49901.36,142808.84,2380.15,2024-10-14,0
7188,Cynthia Jones,54,37768.9,116272.3,1937.87,2025-01-31,0
7189,Melissa Webb,49,69836.98,195241.06,3254.02,2024-04-26,0
7190,Jacob Hayden,47,58122.38,234557.84,3909.3,2024-06-28,0
7191,Brian Cooper,55,51268.82,173787.43,2896.46,2024-10-27,0
7192,Madison Parker,51,47576.91,150231.46,2503.86,2024-07-20,0
7193,Sheri Brooks,30,60837.46,204829.62,3413.83,2024-05-12,0
7194,Emily Young,55,55713.53,136044.36,2267.41,2024-04-15,0
7195,Tracy Bailey,26,58705.75,170055.42,2834.26,2024-02-25,0
7196,Megan Perkins,56,61646.88,192533.24,3208.89,2025-01-08,0
7197,Paul Turner,42,83786.62,295590.74,4926.51,2024-08-26,0
7198,Jonathan Valdez,25,68853.89,257330.77,4288.85,2024-07-24,0
7199,Richard Kent,48,37853.22,105877.37,1764.62,2024-12-15,0
7200,Lori Wilson,31,45460.81,155566.65,2592.78,2024-05-04,0
7201,David Harmon,28,56304.09,208551.52,3475.86,2024-10-30,0
7202,Margaret Wallace,30,71442.44,233164.84,3886.08,2024-06-14,0
7203,Brian Morales,34,54301.63,166050.6,2767.51,2024-10-06,0
7204,Jill Moran MD,40,43368.19,117999.91,1966.67,2024-08-28,0
7205,Katherine Pacheco,26,77470.32,242982.33,4049.71,2025-01-02,0
7206,Valerie Martinez,30,67379.48,141488.95,2358.15,2024-07-03,0
7207,Laura Vang,41,62631.2,198762.19,3312.7,2024-09-07,0
7208,Kathryn Campbell,44,65796.84,204148.08,3402.47,2024-11-22,0
7209,Amanda Murray,30,44450.45,150026.37,2500.44,2024-05-03,0
7210,Jasmine Smith,51,56217.67,209524.38,3492.07,2024-08-15,0
7211,Michael Hopkins,48,71765.51,240873.93,4014.57,2024-03-05,0
7212,Jessica Johnson,27,48706.06,157221.28,2620.35,2024-07-16,0
7213,Richard Nelson,59,68260.19,234411.48,3906.86,2024-03-02,0
7214,Jeffrey Harper DVM,50,55528.74,152235.3,2537.25,2024-06-19,0
7215,Brent Mckee,59,90476.9,206854.98,3447.58,2024-04-19,0
7216,Robert Lane,32,70757.55,192306.27,3205.1,2024-12-18,0
7217,Joshua Moody,36,81359.15,262328.49,4372.14,2024-10-03,0
7218,James Wright,46,59018.58,187288.7,3121.48,2024-05-05,0
7219,Katelyn Allen,52,46789.79,154976.84,2582.95,2025-01-25,0
7220,Heather Rose,38,50001.66,171859.95,2864.33,2024-07-26,0
7221,Anthony Anderson,51,78427.01,207244.06,3454.07,2024-09-13,0
7222,Debra Miller,38,40036.64,116259.43,1937.66,2024-05-11,0
7223,Gregory Rodriguez,57,67750.43,159635.96,2660.6,2024-05-04,0
7224,Angela Lopez,51,58346.94,200329.92,3338.83,2024-10-10,0
7225,Scott Martin,57,52290.06,149598.35,2493.31,2024-10-22,0
7226,Lucas Reynolds,59,51995.71,175997.33,2933.29,2025-01-14,0
7227,Courtney Castillo,42,56049.15,159745.65,2662.43,2024-12-14,0
7228,Jennifer Mack,35,78005.61,212387.32,3539.79,2025-01-27,0
7229,Michael Meyer,39,55509.09,150089.8,2501.5,2024-02-27,0
7230,Randall Mcpherson,54,44442.08,124141.17,2069.02,2024-11-04,0
7231,Anthony Bryant,37,61253.8,174326.67,2905.44,2024-11-24,0
7232,Jackson Fuller,51,64462.21,212944.6,3549.08,2025-01-11,0
7233,Robert Price,45,72484.85,178843.48,2980.72,2024-02-28,0
7234,Valerie Cooper,36,48267.2,148574.29,2476.24,2024-11-04,0
7235,Steven Ruiz,46,67449.46,146033.46,2433.89,2024-10-05,0
7236,Michelle Marsh,42,85456.67,237207.41,3953.46,2024-04-13,0
7237,Sharon Mills,36,68714.1,278365.92,4639.43,2024-08-03,0
7238,Ashley Patrick,38,58367.19,180005.16,3000.09,2024-11-06,0
7239,Craig Pham,38,74300.32,209266.75,3487.78,2024-03-19,0
7240,Matthew Morris,33,60350.51,241954.7,4032.58,2024-04-20,0
7241,Angela Rodriguez,53,40609.81,126798.3,2113.3,2024-08-26,0
7242,Kimberly Shaffer,30,68620.39,182841.97,3047.37,2024-04-15,0
7243,Rhonda Grimes,33,61275.8,192809.07,3213.48,2024-07-21,0
7244,Olivia Hayes,44,44006.52,160087.65,2668.13,2024-05-31,0
7245,Denise Melendez,57,72786.13,232644.41,3877.41,2024-11-16,0
7246,James Fuentes,34,59108.36,227149.27,3785.82,2024-06-06,0
7247,Billy Meyer,33,65177.09,204852.12,3414.2,2024-12-24,0
7248,Kim Horn,44,39035.8,140011.84,2333.53,2025-02-04,0
7249,Angela Reyes,46,51988.18,185245.78,3087.43,2024-08-11,0
7250,Vincent Mcdaniel,45,49168.49,171411.02,2856.85,2024-04-15,0
7251,Juan Wong,57,46307.49,152328.84,2538.81,2024-09-15,0
7252,Kevin Wallace,47,77313.52,227176.43,3786.27,2024-11-25,0
7253,Eric Garcia,36,53977.3,119400.8,1990.01,2024-12-17,0
7254,Shannon Crosby,28,44579.56,123859.39,2064.32,2024-05-30,0
7255,Chad Johnson,33,76793.49,212017.89,3533.63,2024-03-18,0
7256,Joseph Gonzalez,39,73009.05,243664.88,4061.08,2024-06-23,0
7257,Anthony Davis,28,64895.32,195124.98,3252.08,2024-04-30,0
7258,Joshua Pruitt,32,39815.58,138390.04,2306.5,2024-02-23,0
7259,Jordan Johns,27,68157.5,181349.93,3022.5,2024-07-21,0
7260,Julie Webb,53,78000.68,223423.4,3723.72,2024-11-29,0
7261,Wendy Stanley,33,75047.06,233838.86,3897.31,2024-08-24,0
7262,Wesley Young,31,35672.01,77128.34,1285.47,2024-08-17,0
7263,Patrick Brooks,39,49843.72,111733.22,1862.22,2024-08-24,0
7264,John Massey,33,77610.92,254787.9,4246.47,2024-10-23,0
7265,Tyler Porter,50,60078.32,162471.72,2707.86,2024-03-06,0
7266,Joseph Black,40,57573.33,155043.77,2584.06,2024-09-23,0
7267,Elijah Mason,47,98126.48,232978.19,3882.97,2024-12-31,0
7268,Amanda Mercado,43,61090.3,165448.17,2757.47,2024-11-05,0
7269,Ryan Pena,52,72646.08,238028.43,3967.14,2024-12-24,0
7270,Lucas Mcdonald,49,61948.78,191403.08,3190.05,2024-04-01,0
7271,Angela Johnson,52,60212.39,233192.62,3886.54,2024-11-23,0
7272,Nicole Lynch,56,64898.0,168015.33,2800.26,2024-02-26,0
7273,Thomas Flynn,48,55302.58,242867.78,4047.8,2024-09-27,0
7274,Justin Mckinney,50,50263.03,95521.61,1592.03,2024-08-25,0
7275,Crystal Anderson,46,57381.55,144133.06,2402.22,2024-12-31,0
7276,Ashley Ali,30,40332.84,138749.29,2312.49,2024-08-12,0
7277,Barbara Jones,39,70030.37,192234.27,3203.9,2025-01-19,0
7278,Kenneth Lopez,28,47546.07,98478.1,1641.3,2024-09-17,0
7279,James Best,53,61001.96,256557.13,4275.95,2024-08-16,0
7280,Bruce Rivera,56,59585.38,158123.36,2635.39,2024-05-24,0
7281,David Valenzuela,26,46421.03,165447.46,2757.46,2024-11-27,0
7282,Shannon Cisneros,56,48197.59,139206.52,2320.11,2024-07-23,0
7283,Brenda Wilson,51,39598.26,118624.61,1977.08,2024-09-27,0
7284,Nicole Pierce,38,61085.88,167865.61,2797.76,2024-09-04,0
7285,Ricky Robertson,39,52473.01,137551.81,2292.53,2024-04-13,0
7286,Tanya Hall,54,59134.94,182586.59,3043.11,2024-12-15,0
7287,Kimberly Avila DVM,32,51855.36,163200.6,2720.01,2024-05-03,0
7288,Lisa Miller,43,53772.46,139924.98,2332.08,2024-07-26,0
7289,David Lara,47,76571.65,307117.98,5118.63,2025-01-14,0
7290,Eric Hull,32,46166.05,159958.83,2665.98,2024-07-14,0
7291,Patricia Mccarthy,35,64914.59,196606.03,3276.77,2024-04-06,0
7292,Christopher Miller,34,58829.83,194933.48,3248.89,2024-03-08,0
7293,Pamela Hernandez,47,75552.42,258094.29,4301.57,2024-09-16,0
7294,Brandon Rivera,45,74253.62,209925.98,3498.77,2024-09-05,0
7295,Lauren Olson,35,58460.88,211067.24,3517.79,2024-09-30,0
7296,Daniel Morton,36,38693.38,119063.69,1984.39,2025-01-18,0
7297,Ariel Hickman,36,48128.84,129396.68,2156.61,2024-03-21,0
7298,Melissa Lee,29,55932.86,206702.31,3445.04,2024-07-02,0
7299,Jesse Brown,24,67777.69,217258.71,3620.98,2024-09-28,0
7300,Carl Kent,23,70284.24,216273.38,3604.56,2024-11-16,0
7301,Gary Richmond,26,86825.8,180452.73,3007.55,2024-05-27,0
7302,Crystal Walters,59,54911.93,172751.99,2879.2,2024-09-21,0
7303,Christine West,59,68915.98,205219.57,3420.33,2024-09-22,0
7304,Peter Chavez,53,71627.73,257992.72,4299.88,2025-01-07,0
7305,John Contreras,24,77419.13,243819.69,4063.66,2025-01-17,0
7306,James Walker,34,72400.15,241724.04,4028.73,2024-06-24,0
7307,Mary Klein,42,62382.97,155375.59,2589.59,2024-10-04,0
7308,Jordan Reid,59,65297.4,188623.99,3143.73,2025-01-11,0
7309,Bobby Farmer,42,59425.0,165313.48,2755.22,2024-12-10,0
7310,Darren Thompson,36,22713.08,61489.74,1024.83,2024-10-01,0
7311,Nicole Sharp,25,61204.98,177471.03,2957.85,2024-08-12,0
7312,Paul Porter,44,55335.41,125139.38,2085.66,2024-05-31,0
7313,Gina Chan MD,39,51077.7,154275.04,2571.25,2024-06-07,0
7314,Shannon Willis,45,85869.82,259915.76,4331.93,2024-11-17,0
7315,Jessica Pham,26,103954.8,407804.35,6796.74,2025-01-11,0
7316,Brandon Cooper,31,70374.58,165625.25,2760.42,2024-02-26,0
7317,Sarah Martin,44,73924.11,195452.53,3257.54,2024-03-09,0
7318,Richard Silva,47,31994.35,90489.49,1508.16,2025-02-17,0
7319,Kevin Wu,50,61330.16,198456.31,3307.61,2024-12-26,0
7320,Ronnie Garcia,52,78623.08,195245.48,3254.09,2024-03-09,0
7321,Dr. John Parker,54,74393.64,261484.65,4358.08,2024-08-11,0
7322,Michael Bell,44,65192.24,186440.53,3107.34,2024-06-30,0
7323,Jorge Tyler,49,57788.27,179940.26,2999.0,2024-04-17,0
7324,Michael Clark,32,77924.97,252069.73,4201.16,2024-09-02,0
7325,Tony Frazier,33,70245.94,224594.66,3743.24,2024-12-09,0
7326,Adam Romero,40,43950.59,161579.95,2693.0,2024-11-11,0
7327,Scott Harmon,23,53239.14,197890.04,3298.17,2024-02-23,0
7328,Jamie Lawrence,44,42073.94,127347.6,2122.46,2024-10-08,0
7329,Sean Santos,58,67716.41,187698.78,3128.31,2025-01-19,0
7330,Daniel Anderson,22,65729.93,245767.32,4096.12,2024-07-27,0
7331,Karen Weber,52,50370.29,130113.78,2168.56,2025-01-18,0
7332,Jeremiah Bryant,24,74999.7,205240.29,3420.67,2024-10-07,0
7333,Andrew Pena,42,68692.81,189621.38,3160.36,2024-09-27,0
7334,Samantha Thomas,26,57035.14,208926.11,3482.1,2024-05-15,0
7335,Kevin Suarez PhD,27,50005.24,191501.83,3191.7,2025-02-11,0
7336,Michael Miller,31,60368.66,215126.31,3585.44,2024-08-07,0
7337,Virginia Martinez,34,67824.66,256098.2,4268.3,2024-09-21,0
7338,Carrie Guerrero,37,63440.26,237704.13,3961.74,2024-03-02,0
7339,Walter Delgado,53,71759.6,204909.49,3415.16,2024-04-24,0
7340,Christopher Lee,37,55985.76,118320.01,1972.0,2024-12-16,0
7341,Richard Lewis,53,73523.83,210806.13,3513.44,2024-10-04,0
7342,Darlene Gray,29,22645.77,60390.83,1006.51,2024-12-20,0
7343,Michael Johnson,38,79353.3,231666.82,3861.11,2025-01-13,0
7344,Jamie Mercer,25,75502.31,178427.1,2973.79,2024-05-29,0
7345,Melanie Smith,26,50673.51,149598.01,2493.3,2024-10-13,0
7346,Carlos Peterson,24,44791.83,164562.32,2742.71,2024-09-14,0
7347,Erica Taylor,34,76166.38,233068.53,3884.48,2024-06-16,0
7348,Jonathan Sanchez,29,70584.16,174204.3,2903.4,2024-11-22,0
7349,Amanda Reyes,31,39717.2,103376.51,1722.94,2024-05-31,0
7350,Stephen Peters,54,45957.74,119268.51,1987.81,2024-06-09,0
7351,Penny Peterson,47,101788.68,355335.22,5922.25,2024-03-31,0
7352,Kenneth Molina,40,63912.15,172054.57,2867.58,2024-12-25,0
7353,Alexandra Jackson,58,48014.77,150549.27,2509.15,2024-07-03,0
7354,Summer Moreno,59,54990.57,172699.53,2878.33,2024-02-21,0
7355,William Ortiz,27,48380.98,121101.82,2018.36,2024-06-15,0
7356,Holly Owen,45,50103.37,144304.57,2405.08,2024-08-23,0
7357,Tricia Coleman,32,72481.65,237267.54,3954.46,2024-09-11,0
7358,Jillian Sanders,59,55261.78,161846.63,2697.44,2024-11-08,0
7359,Darryl Lawrence,36,91464.37,282887.2,4714.79,2024-04-09,0
7360,David Jones,32,58047.07,174618.38,2910.31,2024-08-23,0
7361,Steven Howell,31,45533.02,127486.64,2124.78,2024-11-23,0
7362,Kristin Brandt,49,77399.43,205205.27,3420.09,2025-02-11,0
7363,Kevin Ray,47,69002.44,188980.81,3149.68,2024-04-10,0
7364,Kaitlyn Warren,24,50175.75,155656.02,2594.27,2024-08-24,0
7365,Stephen Crawford,45,45994.53,147123.78,2452.06,2025-01-04,0
7366,Angela Solis,48,63057.2,214485.98,3574.77,2024-12-27,0
7367,Jack Ortiz,31,85452.81,341272.93,5687.88,2024-09-29,0
7368,Kara Estrada,53,72568.1,274464.32,4574.41,2024-07-20,0
7369,Brian Smith,41,54059.91,167962.58,2799.38,2024-05-04,0
7370,Kimberly Hunter,46,63764.15,202963.07,3382.72,2024-08-19,0
7371,Fred Miles,31,58750.03,126876.92,2114.62,2024-04-28,0
7372,Emily Cohen,54,46782.7,146929.41,2448.82,2024-04-17,0
7373,Bridget Moore,44,31242.71,126470.29,2107.84,2024-11-18,0
7374,April Cummings,45,96016.05,282244.61,4704.08,2024-08-26,0
7375,Jacob Nelson,25,45884.2,152017.96,2533.63,2024-07-22,0
7376,Jonathan Taylor,47,43596.67,109575.46,1826.26,2025-01-19,0
7377,Amy Barron,34,61549.06,218840.88,3647.35,2024-07-25,0
7378,Shannon Flores,46,69602.12,165268.78,2754.48,2024-12-02,0
7379,Brent Jackson,46,83523.0,265111.24,4418.52,2024-11-09,0
7380,Jillian Hill,35,58379.57,210433.36,3507.22,2025-01-04,0
7381,Sean Sanders,47,68518.06,233273.65,3887.89,2024-08-23,0
7382,Pamela Carter,55,34626.21,96836.02,1613.93,2024-09-16,0
7383,Renee Harris,48,67174.51,202652.12,3377.54,2024-09-28,0
7384,Katie Snyder,25,58673.92,119531.62,1992.19,2025-02-03,0
7385,Justin Sanders,48,82790.67,278593.92,4643.23,2024-11-19,0
7386,Jessica Flynn,52,70059.75,227325.41,3788.76,2025-01-19,0
7387,Jeremy Wheeler,44,56092.38,193490.93,3224.85,2024-05-17,0
7388,John Adams,47,62798.77,223334.92,3722.25,2024-11-02,0
7389,Kathryn Garcia,49,61548.24,162727.36,2712.12,2024-10-22,0
7390,Brendan Williams,27,34738.59,114450.25,1907.5,2024-03-31,0
7391,Kathleen Zavala,59,28439.06,85752.09,1429.2,2024-08-24,0
7392,Alyssa Anderson,30,47746.7,155679.59,2594.66,2024-03-18,0
7393,Amber Allison,37,37861.93,117199.33,1953.32,2024-04-19,0
7394,Michelle Martinez,36,45684.75,141092.16,2351.54,2024-05-17,0
7395,Tracy Cole,32,53248.15,153389.21,2556.49,2024-02-20,0
7396,Laura Rosales,41,62213.29,167290.18,2788.17,2024-12-07,0
7397,Gilbert Martin,58,50108.6,150426.05,2507.1,2025-02-06,0
7398,Joseph Hurley,31,83475.66,224806.42,3746.77,2025-02-05,0
7399,Frank Martinez,58,90893.14,281202.0,4686.7,2024-08-03,0
7400,Rebekah Brewer,39,43363.9,133506.09,2225.1,2024-03-22,0
7401,Christopher Smith,42,61106.11,213954.53,3565.91,2024-12-20,0
7402,Ronald Stevens,32,51504.7,185723.39,3095.39,2024-11-15,0
7403,Whitney Richmond,34,33523.18,92583.01,1543.05,2025-02-08,0
7404,Justin Mcdonald,31,76649.55,204357.94,3405.97,2024-05-21,0
7405,Brooke Anderson,49,88075.72,279842.56,4664.04,2024-10-09,0
7406,Timothy Young,30,35392.97,100377.14,1672.95,2024-03-17,0
7407,Matthew Farley,59,69162.7,290237.93,4837.3,2024-12-22,0
7408,Monica Young,25,45945.81,157409.01,2623.48,2025-02-11,0
7409,Michelle Murray,29,58024.5,156913.09,2615.22,2024-04-25,0
7410,Deanna Lee,34,47723.68,165814.54,2763.58,2024-06-16,0
7411,Stephen Heath,34,61979.34,124973.42,2082.89,2024-10-17,0
7412,Kelly Martin,49,53888.76,174147.3,2902.45,2025-01-20,0
7413,John Morgan,43,47229.58,147347.12,2455.79,2024-07-25,0
7414,Sarah Walker,29,60785.59,217718.64,3628.64,2024-09-07,0
7415,Maria Conley,53,73923.72,206549.98,3442.5,2024-10-14,0
7416,Amber Shaffer,34,37193.94,114883.16,1914.72,2024-06-02,0
7417,Maria Davidson,57,38442.69,90799.6,1513.33,2024-04-07,0
7418,Kevin Barnes,29,43194.02,116540.15,1942.34,2024-03-09,0
7419,Michelle Bradley,54,83303.92,265952.26,4432.54,2024-02-22,0
7420,Jennifer Gomez,24,56694.96,177467.2,2957.79,2024-05-17,0
7421,Cameron Koch,34,62785.73,198938.7,3315.64,2024-07-25,0
7422,Richard Benson,30,73891.01,221537.4,3692.29,2024-04-12,0
7423,Dennis Moore,49,76945.63,251466.81,4191.11,2024-03-02,0
7424,Richard Hall,50,76836.8,265163.69,4419.39,2024-10-07,0
7425,Michelle Adams,34,62260.26,162840.15,2714.0,2025-01-06,0
7426,Amy Garcia,26,58728.75,147269.81,2454.5,2024-06-26,0
7427,David Raymond,58,27966.65,79001.78,1316.7,2024-04-03,0
7428,Cathy White,51,57198.54,193116.54,3218.61,2024-06-18,0
7429,Deanna Choi,58,24495.47,74419.59,1240.33,2024-06-25,0
7430,Wayne Smith,49,60966.83,215634.86,3593.91,2024-02-23,0
7431,Kelly Martinez,49,53681.55,179144.33,2985.74,2024-10-13,0
7432,Claudia Rivera,49,70052.51,209057.85,3484.3,2024-09-10,0
7433,Mrs. Rebecca Martin,53,61436.96,170735.22,2845.59,2024-09-29,0
7434,Dana Bauer,39,58282.21,141360.53,2356.01,2024-12-10,0
7435,Erica Butler,57,82223.02,213041.62,3550.69,2024-07-29,0
7436,Karen Woods,32,75591.62,237758.5,3962.64,2025-02-15,0
7437,Harry Roy,23,78009.98,238040.4,3967.34,2024-02-26,0
7438,Carol Hammond,51,65064.48,261797.1,4363.28,2024-04-22,0
7439,Julie Chan,49,59378.17,168585.93,2809.77,2024-07-24,0
7440,Andrew Harris,24,62397.54,196715.88,3278.6,2024-10-11,0
7441,Laura Warner,54,88986.27,243072.09,4051.2,2024-10-23,0
7442,Eric Chavez,22,46413.99,177631.69,2960.53,2024-03-16,0
7443,Maria Turner,49,72318.02,237017.51,3950.29,2024-08-12,0
7444,Danielle Mclaughlin,39,54085.56,152432.65,2540.54,2024-06-24,0
7445,Matthew Williams,48,85773.02,200895.65,3348.26,2025-02-10,0
7446,Martin Martinez,56,56731.97,164766.57,2746.11,2024-10-16,0
7447,Charles Thornton Jr.,39,86483.42,248761.54,4146.03,2024-08-05,0
7448,Jack Roy,41,69165.7,178547.0,2975.78,2024-09-27,0
7449,Craig Blanchard,38,59017.14,182803.01,3046.72,2024-11-10,0
7450,Laurie Ramirez,54,59678.09,147155.94,2452.6,2025-01-15,0
7451,Richard Lawrence,30,50055.15,135431.6,2257.19,2024-04-30,0
7452,Melissa Thompson,48,49496.92,132421.61,2207.03,2024-08-19,0
7453,Courtney Bryant,26,67210.78,223778.9,3729.65,2024-05-25,0
7454,Samantha Garcia,59,53314.03,133242.12,2220.7,2024-05-14,0
7455,Timothy Hall,58,78765.49,190104.23,3168.4,2024-06-30,0
7456,Steven Shelton,44,68517.93,261103.25,4351.72,2024-03-09,0
7457,David Collins,39,50503.02,156494.49,2608.24,2025-01-12,0
7458,Edward Alvarez,31,78891.03,265231.73,4420.53,2024-05-27,0
7459,Kelly Brooks,41,76667.64,198959.59,3315.99,2024-11-22,0
7460,Brooke Allen,36,44935.9,107747.03,1795.78,2024-07-02,0
7461,Thomas Ross,45,83075.92,244020.27,4067.0,2024-04-07,0
7462,Carlos Davis,45,41846.92,100672.76,1677.88,2024-03-01,0
7463,Mr. Travis Nguyen,56,51511.99,145316.28,2421.94,2025-01-17,0
7464,Dr. Tyler Adams DVM,27,60017.41,200809.4,3346.82,2024-03-10,0
7465,Christian Holland,29,74562.29,189848.81,3164.15,2024-11-11,0
7466,Theresa Long,32,83082.18,215358.99,3589.32,2024-03-17,0
7467,Marc Watson,34,49819.86,156607.51,2610.13,2024-07-12,0
7468,Bonnie Hall,34,56739.21,160524.72,2675.41,2024-12-25,0
7469,Teresa Townsend,57,36887.69,114949.95,1915.83,2024-03-19,0
7470,Sarah Short,39,74653.53,152070.29,2534.5,2024-11-29,0
7471,Haley Smith,30,77806.91,190088.34,3168.14,2024-11-22,0
7472,Monica Collins,45,63178.51,206103.35,3435.06,2024-05-27,0
7473,Valerie Jensen,30,32214.86,100624.49,1677.07,2025-01-23,0
7474,Gary Crawford,38,45427.5,127027.33,2117.12,2024-12-08,0
7475,Jon Martinez,50,69196.68,217664.54,3627.74,2025-02-14,0
7476,Robert Thompson,25,51389.03,106979.4,1782.99,2024-09-05,0
7477,Bonnie Ramirez,29,70224.46,196840.17,3280.67,2024-05-24,0
7478,Richard Martinez,23,39104.17,137869.57,2297.83,2024-07-27,0
7479,Samuel Powers,42,60918.79,131023.31,2183.72,2025-01-22,0
7480,Holly Fry,34,62802.92,190437.64,3173.96,2024-08-04,0
7481,Carlos Sawyer,33,70405.38,176508.17,2941.8,2024-02-19,0
7482,Todd Edwards,33,50383.25,133741.9,2229.03,2024-06-10,0
7483,Ernest Hart,57,67642.42,248324.01,4138.73,2024-07-17,0
7484,Heather Pearson,29,62238.71,198413.62,3306.89,2024-10-07,0
7485,Shawn Torres,31,50593.04,123950.54,2065.84,2024-11-11,0
7486,Vincent Johnson,34,63537.98,151097.93,2518.3,2025-02-15,0
7487,Natasha Watkins,50,49621.04,161019.34,2683.66,2024-04-01,0
7488,Thomas Hubbard,58,66776.69,161834.7,2697.25,2024-07-30,0
7489,Sarah Oconnor,37,72180.57,237058.14,3950.97,2024-10-08,0
7490,Ronald Warren,44,49349.74,116053.1,1934.22,2024-09-22,0
7491,Kirk Johnson,50,51682.44,167930.31,2798.84,2024-12-25,0
7492,Jeanette Wilson,48,60487.23,152381.77,2539.7,2025-02-17,0
7493,Joseph Russell,57,54040.79,157323.27,2622.05,2024-09-03,0
7494,Joseph Gomez,50,58248.54,155313.23,2588.55,2024-09-10,0
7495,Heather Fisher,22,61137.68,157646.0,2627.43,2024-10-07,0
7496,Gregory Johnson,58,70039.62,206974.47,3449.57,2024-10-05,0
7497,Willie Blake,56,42169.74,144224.93,2403.75,2024-09-14,0
7498,Jamie Thompson,42,53020.77,190800.86,3180.01,2024-03-03,0
7499,Travis Klein,59,74926.77,180611.84,3010.2,2024-04-19,0
7500,Misty Lucero,54,53095.22,132910.51,2215.18,2024-04-02,0
7501,Terri Roberts,35,70706.03,223712.83,3728.55,2024-04-18,0
7502,Judith Bell,48,62540.83,227483.92,3791.4,2024-06-07,0
7503,Jose Acosta,30,67270.45,166397.86,2773.3,2024-11-21,0
7504,Tina Walker,45,43783.53,165613.42,2760.22,2024-12-13,0
7505,Jeremy Wilkerson,28,40135.3,108560.14,1809.34,2024-12-10,0
7506,Lori Hudson,24,74288.86,237272.21,3954.54,2024-03-30,0
7507,Hannah Campbell,41,52982.1,183657.48,3060.96,2024-09-19,0
7508,Joel Miller,39,50810.9,155602.31,2593.37,2024-07-18,0
7509,Mr. Tony Gray,57,69276.53,202440.47,3374.01,2024-09-06,0
7510,Joanna Jones,35,45952.2,151173.19,2519.55,2024-09-23,0
7511,John Garcia,49,55683.95,195231.05,3253.85,2024-08-02,0
7512,Jeffrey Bell,50,55604.97,134561.05,2242.68,2024-10-11,0
7513,Samantha Clark,56,56526.76,230823.75,3847.06,2024-06-15,0
7514,Paul Gordon,50,75169.38,255703.44,4261.72,2025-02-08,0
7515,Jessica Chapman,43,83066.55,199718.55,3328.64,2024-04-15,0
7516,Andrew Bailey,41,65774.61,201173.56,3352.89,2025-01-08,0
7517,Jessica Chang,38,93199.17,289149.92,4819.17,2024-05-12,0
7518,John Woods,49,67562.49,182117.56,3035.29,2024-12-23,0
7519,Michael Garcia,43,41695.72,112308.71,1871.81,2024-08-29,0
7520,Karen Vargas,23,57182.18,166584.72,2776.41,2024-04-21,0
7521,Ashley Campbell,40,53696.41,192928.74,3215.48,2024-08-23,0
7522,Alexandria Garcia,51,84734.41,263029.74,4383.83,2024-05-30,0
7523,Brenda Brooks,27,41679.74,145169.54,2419.49,2025-01-01,0
7524,Frank Barrett,26,75574.25,288143.98,4802.4,2024-06-30,0
7525,Willie Hunter,43,78256.95,175209.28,2920.15,2024-12-04,0
7526,Mary Willis,27,84530.69,283848.29,4730.8,2024-09-19,0
7527,Laura Crawford,28,46344.57,122574.89,2042.91,2024-10-21,0
7528,Joseph Mendoza,53,72262.29,158329.91,2638.83,2024-06-18,0
7529,James Smith,27,42752.66,96361.25,1606.02,2024-12-25,0
7530,Diane Fox,56,58191.43,180727.8,3012.13,2024-12-14,0
7531,Alyssa Carpenter,57,60622.67,191084.04,3184.73,2024-06-11,0
7532,Christopher Parker,27,71832.96,255322.23,4255.37,2025-02-16,0
7533,Albert Holt,30,71314.35,217416.02,3623.6,2024-11-22,0
